Date,Open,High,Low,Close,Adj Close,Volume,Log_Price_Diff
2018-06-01,213.10000610351562,222.0,193.4499969482422,199.75,160.12054443359375,53037619,
2018-07-01,198.8000030517578,202.3000030517578,173.3000030517578,185.25,148.49728393554688,65404841,-0.07536032047018715
2018-08-01,186.0,195.4499969482422,177.8000030517578,188.9499969482422,151.4632110595703,50017091,0.01977614946816164
2018-09-01,189.10000610351562,190.3000030517578,160.35000610351562,168.6999969482422,135.23069763183594,98810890,-0.11336044218228647
2018-10-01,169.0,170.89999389648438,123.80000305175781,126.3499984741211,101.28275299072266,75025326,-0.28906614970447286
2018-11-01,128.5500030517578,148.6999969482422,127.94999694824219,131.39999389648438,105.33084869384766,60404405,0.03919023784301956
2018-12-01,134.39999389648438,143.85000610351562,123.0,128.89999389648438,103.32684326171875,40995453,-0.01920919700625845
2019-01-01,128.89999389648438,134.89999389648438,119.75,120.5,96.59336853027344,38838487,-0.06738710966365069
2019-02-01,123.5,132.0,120.0,130.5,104.60940551757812,51471693,0.07972347383203893
2019-03-01,131.0500030517578,135.64999389648438,116.6500015258789,116.80000305175781,93.62742614746094,51492953,-0.1109101302405584
2019-04-01,118.0,130.8000030517578,117.23999786376953,118.05000305175781,101.02840423583984,40850149,0.010645192860732067
2019-05-01,119.5,121.0999984741211,104.4000015258789,110.0,94.13912963867188,53300715,-0.0706279235905054
2019-06-01,108.1500015258789,113.0999984741211,97.58000183105469,103.75,88.7903060913086,50860399,-0.0584962066816086
2019-07-01,105.0,107.19999694824219,99.72000122070312,100.25,85.79498291015625,49489424,-0.03431709292412943
2019-08-01,100.4000015258789,102.55000305175781,86.45999908447266,89.19999694824219,76.33827209472656,55276267,-0.11678606081324716
2019-09-01,89.19999694824219,105.5,85.9000015258789,95.37999725341797,81.62718200683594,59444032,0.06698787870044143
2019-10-01,95.5,99.91999816894531,90.04000091552734,95.58000183105469,81.79833984375,48650192,0.002094728233438481
2019-11-01,93.0,96.45999908447266,89.5,91.55999755859375,78.35798645019531,51772495,-0.04296914388749595
2019-12-01,91.77999877929688,108.6500015258789,90.66000366210938,107.80000305175781,92.25634765625,52546428,0.16328321836452275
2020-01-01,107.80000305175781,116.0,105.44999694824219,112.9000015258789,96.62097930908203,50580484,0.04622479788659195
2020-02-01,112.80000305175781,123.5999984741211,102.55000305175781,104.6500015258789,89.560546875,65154652,-0.07588102119813911
2020-03-01,107.0,109.55000305175781,68.04000091552734,76.9000015258789,65.81181335449219,146850617,-0.30811556711881405
2020-04-01,76.0,84.76000213623047,69.41999816894531,80.80000305175781,78.09574890136719,96797241,0.04947110694235235
2020-05-01,80.4000015258789,87.72000122070312,69.68000030517578,82.9800033569336,80.20278930664062,83680217,0.026622652063123198
2020-06-01,82.9800033569336,99.9000015258789,82.9800033569336,88.27999877929688,85.32540130615234,90067564,0.06191391220145359
2020-07-01,88.30000305175781,109.4000015258789,88.19999694824219,101.5999984741211,98.19960021972656,63493470,0.14052995256498235
2020-08-01,101.25,108.19999694824219,96.54000091552734,96.54000091552734,93.30895233154297,43975401,-0.05108608041014229
2020-09-01,96.0,96.0199966430664,80.27999877929688,86.0999984741211,83.2183609008789,65547396,-0.11444804600423186
2020-10-01,87.0,95.04000091552734,83.5999984741211,84.95999908447266,82.11651611328125,58818328,-0.013328846993866605
2020-11-01,85.5,106.25,84.80000305175781,102.8499984741211,99.40776824951172,65833822,0.19109105454535413
2020-12-01,102.0999984741211,105.19999694824219,95.5199966430664,100.6500015258789,97.2813949584961,52057653,-0.02162243401695374
2021-01-01,100.6500015258789,115.30000305175781,100.1500015258789,105.25,101.7274398803711,62641041,0.04468930531644322
2021-02-01,105.5999984741211,117.80000305175781,104.25,113.69999694824219,109.89462280273438,42397647,0.07722490135356086
2021-03-01,114.69999694824219,124.94999694824219,114.44999694824219,118.69999694824219,114.72728729248047,45812641,0.043035901989731506
2021-04-01,118.69999694824219,125.5999984741211,109.05000305175781,118.05000305175781,115.99517059326172,63223951,-0.005490986522861618
2021-05-01,117.69999694824219,120.80000305175781,113.0,113.0,111.03306579589844,43682317,-0.04372047067058116
2021-06-01,113.19999694824219,116.94999694824219,108.44999694824219,110.3499984741211,108.42919158935547,42757526,-0.02373069983722509
2021-07-01,111.0,116.44999694824219,106.05000305175781,110.0,108.08528900146484,59211294,-0.0031767530826991575
2021-08-01,110.6500015258789,115.0,105.25,105.8499984741211,104.00752258300781,42014402,-0.03845738262702536
2021-09-01,106.25,111.0999984741211,100.69999694824219,108.44999694824219,106.56226348876953,44203698,0.02426622596772443
2021-10-01,106.80000305175781,118.25,104.5,108.9000015258789,107.00444030761719,53788965,0.004140834817542682
2021-11-01,109.1500015258789,116.1500015258789,107.0999984741211,108.30000305175781,106.41488647460938,47543920,-0.005524861764971689
2021-12-01,108.9000015258789,116.4000015258789,105.25,112.94999694824219,110.98394012451172,39225598,0.04204003370966358
2022-01-01,113.19999694824219,130.8000030517578,113.05000305175781,127.9000015258789,125.67371368408203,54491278,0.12430350461969653
2022-02-01,128.5,133.25,109.0999984741211,112.69999694824219,110.73828887939453,57650632,-0.1265193265479132
2022-03-01,112.69999694824219,118.80000305175781,93.55999755859375,112.5999984741211,110.64002990722656,62484300,-0.000887691812866187
2022-04-01,113.25,121.05000305175781,107.55000305175781,109.0999984741211,109.0999984741211,39645073,-0.031576823301300294
2022-05-01,109.6500015258789,113.94999694824219,99.08000183105469,113.4000015258789,113.4000015258789,35467839,0.03865652589640689
2022-06-01,113.80000305175781,117.94999694824219,99.73999786376953,100.30000305175781,100.30000305175781,35085619,-0.12275567935518517
2022-07-01,99.83999633789062,102.4000015258789,94.45999908447266,101.5999984741211,101.5999984741211,36106937,0.012877794731699588
2022-08-01,101.9000015258789,104.0999984741211,95.30000305175781,99.18000030517578,99.18000030517578,24674557,-0.024107135987911477
2022-09-01,97.83999633789062,107.5,93.0199966430664,94.83999633789062,94.83999633789062,36088876,-0.044745161554326174
2022-10-01,93.5199966430664,124.0,86.83999633789062,121.5999984741211,121.5999984741211,56971393,0.24854573440006966
2022-11-01,121.5999984741211,129.14999389648438,117.44999694824219,127.5,127.5,39718971,0.04737940761476089
2022-12-01,128.0,139.0,126.9000015258789,137.3000030517578,137.3000030517578,33419701,0.0740519704023761
2023-01-01,137.3000030517578,147.1999969482422,137.3000030517578,142.10000610351562,142.10000610351562,36259736,0.034362743054453304
2023-02-01,142.89999389648438,163.60000610351562,134.4499969482422,163.4499969482422,163.4499969482422,44635820,0.1399760364440139
2023-03-01,163.4499969482422,165.35000610351562,131.4499969482422,138.0,138.0,56321703,-0.1692534293421195
2023-04-01,138.4499969482422,149.60000610351562,135.35000610351562,142.5500030517578,142.5500030517578,25985510,0.03243915160980837
2023-05-01,143.85000610351562,147.5,135.14999389648438,140.85000610351562,140.85000610351562,17221235,-0.011997299111188298
